contig	start	stop	name
7	4152896	4153344	chr7:4152995:4153244:142379672
7	5034491	5034945	chr7:5034590:5034845:142379686
7	6066323	6066761	chr7:6066422:6066661:142379703
7	6426750	6427211	chr7:6426849:6427111:142379706
7	6462488	6462938	chr7:6462587:6462838:142379707
7	6628277	6628739	chr7:6628376:6628639:142380058
7	7856676	7857120	chr7:7856775:7857020:142380080
7	10260826	10261289	chr7:10260925:10261189:142380103
7	10991514	10991946	chr7:10991613:10991846:142380113
7	11938471	11938913	chr7:11938570:11938813:142380151
7	13700581	13701007	chr7:13700680:13700907:142380195
7	14420378	14420823	chr7:14420477:14420723:142380210
7	16240020	16240454	chr7:16240119:16240354:142380430
7	17384764	17385228	chr7:17384863:17385128:142380448
7	17970576	17971000	chr7:17970675:17970900:142380463
7	18625396	18625822	chr7:18625495:18625722:142380470
7	20313876	20314302	chr7:20313975:20314202:142380484
7	21323101	21323535	chr7:21323200:21323435:142380494
7	22951689	22952129	chr7:22951788:22952029:142380536
7	24426664	24427131	chr7:24426763:24427031:142380558
7	26334875	26335329	chr7:26334974:26335229:142380781
7	27336613	27337047	chr7:27336712:27336947:142380792
7	27868275	27868711	chr7:27868374:27868611:142380794
7	28403638	28404112	chr7:28403737:28404012:142380801
7	29611908	29612382	chr7:29612007:29612282:142380883
7	30764921	30765355	chr7:30765020:30765255:142381157
7	32114904	32115330	chr7:32115003:32115230:142381171
7	34080218	34080692	chr7:34080317:34080592:142381282
7	35677385	35677810	chr7:35677484:35677710:142381292
7	37315624	37316051	chr7:37315723:37315951:142381503
7	37925304	37925777	chr7:37925403:37925677:142381546
7	38415231	38415689	chr7:38415330:38415589:142381587
7	39509296	39509748	chr7:39509395:39509648:142381598
7	41510045	41510473	chr7:41510144:41510373:142381903
7	43761370	43761794	chr7:43761469:43761694:142381956
7	45576563	45577033	chr7:45576662:45576933:142381988
7	46224869	46225295	chr7:46224968:46225195:142382206
7	48939252	48939724	chr7:48939351:48939624:142382263
7	50546127	50546597	chr7:50546226:50546497:142382366
7	50739321	50739759	chr7:50739420:50739659:142382369
7	52480559	52480983	chr7:52480658:52480883:142379714
7	54501787	54502257	chr7:54501886:54502157:142379728
7	55210947	55211411	chr7:55211046:55211311:142379753
7	55220142	55220590	chr7:55220241:55220490:142379754
7	55221568	55222042	chr7:55221667:55221942:142379755
7	55223301	55223599	chr7:55223400:55223630:142379756
7	55223600	55223916	chr7:55223568:55223816:142379757
7	55232905	55233345	chr7:55233004:55233245:142379758
7	55241484	55241926	chr7:55241583:55241826:142379759
7	55242281	55242710	chr7:55242380:55242610:142379760
7	55248858	55249165	chr7:55248957:55249192:142379761
7	55249166	55249486	chr7:55249137:55249386:142379762
7	55259278	55259748	chr7:55259377:55259648:142379763
7	55674909	55675339	chr7:55675008:55675239:142379785
7	56677907	56678370	chr7:56678006:56678270:142379846
7	63518615	63519059	chr7:63518714:63518959:142380319
7	64324035	64324497	chr7:64324134:64324397:142380322
7	67176841	67177301	chr7:67176940:67177201:142380360
7	68169497	68169945	chr7:68169596:68169845:142380379
7	68181890	68182334	chr7:68181989:68182234:142380380
7	70733746	70734220	chr7:70733845:70734120:142380644
7	71414143	71414567	chr7:71414242:71414467:142380651
7	73279888	73280359	chr7:73279987:73280259:142380661
7	75305436	75305904	chr7:75305535:75305804:142380674
7	77189463	77189924	chr7:77189562:77189824:142380680
7	78079631	78080057	chr7:78079730:78079957:142380684
7	79656230	79656702	chr7:79656329:79656602:142380693
7	80598599	80599042	chr7:80598698:80598942:142380695
7	81756179	81756625	chr7:81756278:81756525:142380699
7	82538176	82538635	chr7:82538275:82538535:142380702
7	83185240	83185704	chr7:83185339:83185604:142380704
7	85002558	85002984	chr7:85002657:85002884:142380707
7	86625506	86625938	chr7:86625605:86625838:142380716
7	87176323	87176767	chr7:87176422:87176667:142380722
7	87179188	87179632	chr7:87179287:87179532:142380723
7	88054799	88055272	chr7:88054898:88055172:142380724
7	89980665	89981091	chr7:89980764:89980991:142380756
7	90949695	90950149	chr7:90949794:90950049:142380767
7	92247254	92247712	chr7:92247353:92247612:142380772
7	92252212	92252670	chr7:92252311:92252570:142380773
7	92300604	92301032	chr7:92300703:92300932:142380774
7	92354804	92355256	chr7:92354903:92355156:142380775
7	92403876	92404300	chr7:92403975:92404200:142380952
7	92982864	92983332	chr7:92982963:92983232:142380954
7	93073013	93073449	chr7:93073112:93073349:142380956
7	94937757	94938201	chr7:94937856:94938101:142380961
7	95805567	95806015	chr7:95805666:95805915:142380963
7	97079755	97080223	chr7:97079854:97080123:142380969
7	98349536	98349988	chr7:98349635:98349888:142381007
7	102024116	102024546	chr7:102024215:102024446:142381052
7	103465922	103466370	chr7:103466021:103466270:142381054
7	104181575	104182007	chr7:104181674:104181907:142381060
7	105818678	105819152	chr7:105818777:105819052:142381080
7	107386674	107387136	chr7:107386773:107387036:142381310
7	107967703	107968169	chr7:107967802:107968069:142381312
7	109736451	109736925	chr7:109736550:109736825:142381337
7	111629312	111629736	chr7:111629411:111629636:142381343
7	113071936	113072404	chr7:113072035:113072304:142381415
7	115143985	115144433	chr7:115144084:115144333:142381423
7	115895568	115896024	chr7:115895667:115895924:142381432
7	115899127	115899577	chr7:115899226:115899477:142381433
7	116312329	116312659	chr7:116312428:116312686:142381437
7	116312660	116312959	chr7:116312632:116312859:142381438
7	116338907	116339200	chr7:116339006:116339233:142381439
7	116339201	116339351	chr7:116339166:116339392:142381440
7	116339352	116339494	chr7:116339310:116339536:142381441
7	116339495	116339638	chr7:116339452:116339677:142381442
7	116339639	116339781	chr7:116339598:116339825:142381443
7	116339782	116339922	chr7:116339736:116339961:142381444
7	116339923	116340126	chr7:116339882:116340153:142381445
7	116340127	116340344	chr7:116340098:116340372:142381446
7	116340345	116340683	chr7:116340316:116340583:142381447
7	116371584	116371907	chr7:116371683:116371934:142381448
7	116371908	116372236	chr7:116371879:116372136:142381449
7	116379862	116380326	chr7:116379961:116380226:142381450
7	116380772	116381073	chr7:116380871:116381101:142381451
7	116381074	116381395	chr7:116381045:116381295:142381452
7	116395233	116395552	chr7:116395332:116395579:142381453
7	116395553	116395869	chr7:116395524:116395769:142381454
7	116397556	116398024	chr7:116397655:116397924:142381455
7	116398365	116398708	chr7:116398464:116398735:142381456
7	116398709	116399053	chr7:116398680:116398953:142381457
7	116402968	116403287	chr7:116403067:116403314:142381458
7	116403288	116403604	chr7:116403259:116403504:142381459
7	116409553	116409987	chr7:116409652:116409887:142381460
7	116411416	116411731	chr7:116411515:116411759:142381461
7	116411732	116411947	chr7:116411703:116411973:142381462
7	116411948	116412288	chr7:116411921:116412188:142381463
7	116414783	116415088	chr7:116414882:116415115:142381464
7	116415089	116415391	chr7:116415060:116415291:142381465
7	116417307	116417759	chr7:116417406:116417659:142381466
7	116418696	116419041	chr7:116418795:116419068:142381467
7	116419042	116419355	chr7:116419013:116419255:142381468
7	116421880	116422312	chr7:116421979:116422212:142381469
7	116423224	116423658	chr7:116423323:116423558:142381470
7	116435803	116436143	chr7:116435902:116436170:142381471
7	116436144	116436461	chr7:116436116:116436361:142381472
7	117455849	117456309	chr7:117455948:117456209:142381475
7	118636681	118637147	chr7:118636780:118637047:142381721
7	120435506	120435966	chr7:120435605:120435866:142381727
7	121698693	121699127	chr7:121698792:121699027:142381751
7	124471807	124472268	chr7:124471906:124472168:142381780
7	126037245	126037685	chr7:126037344:126037585:142381797
7	126399906	126400334	chr7:126400005:126400234:142381798
7	128658571	128659021	chr7:128658670:128658921:142381804
7	128828884	128829222	chr7:128828983:128829247:142381813
7	128829223	128829529	chr7:128829197:128829429:142381814
7	128843097	128843445	chr7:128843196:128843470:142381815
7	128843446	128843775	chr7:128843420:128843675:142381816
7	128844914	128845246	chr7:128845013:128845271:142381817
7	128845247	128845420	chr7:128845221:128845446:142381818
7	128845421	128845765	chr7:128845393:128845665:142381819
7	128845859	128846164	chr7:128845958:128846188:142381820
7	128846165	128846351	chr7:128846140:128846376:142381821
7	128846352	128846665	chr7:128846326:128846565:142381822
7	128848468	128848916	chr7:128848567:128848816:142381823
7	128849000	128849469	chr7:128849099:128849369:142381824
7	128850072	128850370	chr7:128850171:128850397:142381825
7	128850371	128850693	chr7:128850343:128850610:142381826
7	128850694	128851150	chr7:128850775:128851050:142381827
7	128851339	128851643	chr7:128851438:128851669:142381828
7	128851644	128851840	chr7:128851616:128851865:142381829
7	128851841	128852045	chr7:128851814:128852069:142381830
7	128852046	128852255	chr7:128852020:128852281:142381831
7	128852256	128852584	chr7:128852228:128852484:142381832
7	130751943	130752393	chr7:130752042:130752293:142381835
7	131514854	131515320	chr7:131514953:131515220:142381838
7	132607035	132607499	chr7:132607134:132607399:142382017
7	134309906	134310336	chr7:134310005:134310236:142382021
7	135505166	135505594	chr7:135505265:135505494:142382023
7	136938239	136938699	chr7:136938338:136938599:142382054
7	137021608	137022040	chr7:137021707:137021940:142382055
7	140395359	140395811	chr7:140395458:140395711:142382095
7	140434252	140434552	chr7:140434351:140434576:142382096
7	140434553	140434858	chr7:140434527:140434758:142382097
7	140439386	140439696	chr7:140439485:140439724:142382098
7	140439697	140440010	chr7:140439667:140439910:142382099
7	140448953	140449403	chr7:140449052:140449303:142382100
7	140452939	140453367	chr7:140453038:140453267:142382101
7	140453853	140454293	chr7:140453952:140454193:142382102
7	140476562	140476879	chr7:140476661:140476907:142382103
7	140476880	140477218	chr7:140476851:140477118:142382104
7	140477655	140478081	chr7:140477754:140477981:142382105
7	140481242	140481686	chr7:140481341:140481586:142382106
7	140482671	140483137	chr7:140482770:140483037:142382107
7	140487196	140487642	chr7:140487295:140487542:142382108
7	140493948	140494249	chr7:140494047:140494276:142382109
7	140494250	140494554	chr7:140494221:140494454:142382110
7	140500004	140500428	chr7:140500103:140500328:142382111
7	140501076	140501501	chr7:140501175:140501401:142382112
7	140508556	140509030	chr7:140508655:140508930:142382113
7	140534273	140534576	chr7:140534372:140534603:142382114
7	140534577	140534891	chr7:140534548:140534791:142382115
7	140549693	140549989	chr7:140549792:140550017:142382116
7	140549990	140550316	chr7:140549960:140550216:142382117
7	140624182	140624469	chr7:140624281:140624510:142382121
7	140624470	140624781	chr7:140624427:140624681:142382122
7	141007581	141008005	chr7:141007680:141007905:142382138
7	141747452	141747898	chr7:141747551:141747798:142382140
7	141965238	141965698	chr7:141965337:141965598:142382141
7	144679281	144679719	chr7:144679380:144679619:142382160
7	145270525	145270971	chr7:145270624:145270871:142382162
7	146837945	146838411	chr7:146838044:146838311:142382165
7	148504589	148505056	chr7:148504688:148504956:142382166
7	148506027	148506336	chr7:148506126:148506364:142382167
7	148506337	148506683	chr7:148506308:148506583:142382168
7	148507287	148507711	chr7:148507386:148507611:142382169
7	148508583	148509023	chr7:148508682:148508923:142382170
7	148510917	148511242	chr7:148511016:148511268:142382171
7	148511243	148511545	chr7:148511216:148511445:142382172
7	148511872	148512322	chr7:148511971:148512222:142382173
7	148512462	148512906	chr7:148512561:148512806:142382174
7	148513642	148514080	chr7:148513741:148513980:142382175
7	148514178	148514624	chr7:148514277:148514524:142382176
7	148514829	148515167	chr7:148514928:148515194:142382177
7	148515168	148515485	chr7:148515140:148515385:142382178
7	148516554	148517028	chr7:148516653:148516928:142382179
7	148523408	148523710	chr7:148523507:148523739:142382180
7	148523711	148524006	chr7:148523681:148523906:142382181
7	148524124	148524554	chr7:148524223:148524454:142382182
7	148525696	148526168	chr7:148525795:148526068:142382183
7	148526686	148527150	chr7:148526785:148527050:142382184
7	148543416	148543840	chr7:148543515:148543740:142382185
7	148544100	148544559	chr7:148544199:148544459:142382186
7	148581100	148581417	chr7:148581199:148581447:142382187
7	148581418	148581758	chr7:148581387:148581658:142382188
7	150462170	150462644	chr7:150462269:150462544:142382395
7	151187914	151188346	chr7:151188013:151188246:142382406
7	151558865	151559309	chr7:151558964:151559209:142382408
7	152620238	152620668	chr7:152620337:152620568:142382427
7	154904976	154905418	chr7:154905075:154905318:142382452
7	155997385	155997821	chr7:155997484:155997721:142382459
7	157090177	157090603	chr7:157090276:157090503:142382465
7	158043289	158043761	chr7:158043388:158043661:142382468
8	1507385	1507827	chr8:1507484:1507727:142379548
8	2935251	2935711	chr8:2935350:2935611:142379654
8	3795380	3795852	chr8:3795479:3795752:142379660
8	5203350	5203778	chr8:5203449:5203678:142379695
8	6561956	6562380	chr8:6562055:6562280:142379708
8	8473000	8473438	chr8:8473099:8473338:142380084
8	9231012	9231442	chr8:9231111:9231342:142380091
8	10602693	10603148	chr8:10602792:10603048:142380106
8	11309753	11310200	chr8:11309852:11310100:142380145
8	13668496	13668932	chr8:13668595:13668832:142380193
8	14836111	14836535	chr8:14836210:14836435:142380212
8	17935510	17935980	chr8:17935609:17935880:142380451
8	18388069	18388530	chr8:18388168:18388430:142380467
8	18841541	18841971	chr8:18841640:18841871:142380473
8	20109053	20109499	chr8:20109152:20109399:142380481
8	21473075	21473531	chr8:21473174:21473431:142380509
8	23221602	23222044	chr8:23221701:23221944:142380540
8	25226483	25226941	chr8:25226582:25226841:142380564
8	26103728	26104194	chr8:26103827:26104094:142380778
8	26967286	26967714	chr8:26967385:26967614:142380786
8	27892681	27893152	chr8:27892780:27893052:142380795
8	29369275	29369717	chr8:29369374:29369617:142380821
8	29952707	29953143	chr8:29952806:29953043:142380947
8	30436718	30437166	chr8:30436817:30437066:142381154
8	32195102	32195526	chr8:32195201:32195426:142381174
8	33471137	33471601	chr8:33471236:33471501:142381277
8	34875478	34875929	chr8:34875577:34875829:142381285
8	36862542	36862972	chr8:36862641:36862872:142381305
8	38271007	38271327	chr8:38271106:38271352:142381558
8	38271328	38271513	chr8:38271302:38271540:142381559
8	38271514	38271698	chr8:38271486:38271725:142381560
8	38271699	38271911	chr8:38271670:38271938:142381561
8	38271912	38272091	chr8:38271884:38272118:142381562
8	38272092	38272310	chr8:38272064:38272338:142381563
8	38272311	38272625	chr8:38272282:38272525:142381564
8	38273256	38273570	chr8:38273355:38273597:142381565
8	38273571	38273916	chr8:38273543:38273816:142381566
8	38274694	38275160	chr8:38274793:38275060:142381568
8	38275254	38275573	chr8:38275353:38275599:142381569
8	38275574	38275784	chr8:38275547:38275810:142381570
8	38275785	38276126	chr8:38275757:38276026:142381571
8	38276917	38277260	chr8:38277016:38277286:142381572
8	38277261	38277571	chr8:38277234:38277471:142381573
8	38279183	38279645	chr8:38279282:38279545:142381574
8	38281893	38282349	chr8:38281992:38282249:142381575
8	38283510	38283961	chr8:38283609:38283861:142381576
8	38285307	38285606	chr8:38285406:38285633:142381577
8	38285607	38285816	chr8:38285578:38285843:142381578
8	38285817	38286134	chr8:38285788:38286034:142381579
8	38287064	38287384	chr8:38287163:38287409:142381580
8	38287385	38287704	chr8:38287359:38287604:142381581
8	38314742	38315196	chr8:38314841:38315096:142381583
8	38324976	38325268	chr8:38325075:38325306:142381584
8	38325269	38325597	chr8:38325229:38325497:142381585
8	38552623	38553089	chr8:38552722:38552989:142381589
8	39918849	39919275	chr8:39918948:39919175:142381623
8	40542914	40543350	chr8:40543013:40543250:142381631
8	41455389	41455837	chr8:41455488:41455737:142381902
8	47505366	47505834	chr8:47505465:47505734:142382221
8	49542714	49543184	chr8:49542813:49543084:142382362
8	51769753	51770198	chr8:51769852:51770098:142379710
8	52948037	52948511	chr8:52948136:52948411:142379719
8	54084853	54085327	chr8:54084952:54085227:142379727
8	55674485	55674939	chr8:55674584:55674839:142379784
8	57479038	57479482	chr8:57479137:57479382:142380239
8	58065656	58066086	chr8:58065755:58065986:142380273
8	59198599	59199043	chr8:59198698:59198943:142380283
8	61806923	61807349	chr8:61807022:61807249:142380308
8	63060094	63060528	chr8:63060193:63060428:142380314
8	64307280	64307714	chr8:64307379:64307614:142380321
8	66090562	66091008	chr8:66090661:66090908:142380330
8	68334725	68335189	chr8:68334824:68335089:142380381
8	69004240	69004665	chr8:69004339:69004565:142380408
8	70506639	70507103	chr8:70506738:70507003:142380642
8	71387511	71387975	chr8:71387610:71387875:142380650
8	73088649	73089121	chr8:73088748:73089021:142380660
8	75087211	75087663	chr8:75087310:75087563:142380672
8	76886627	76887051	chr8:76886726:76886951:142380677
8	78546505	78546953	chr8:78546604:78546853:142380685
8	79164648	79165080	chr8:79164747:79164980:142380689
8	80948598	80949028	chr8:80948697:80948928:142380697
8	81162047	81162477	chr8:81162146:81162377:142380698
8	82233774	82234246	chr8:82233873:82234146:142380701
8	83542874	83543330	chr8:83542973:83543230:142380705
8	85360820	85361288	chr8:85360919:85361188:142380708
8	88678757	88679229	chr8:88678856:88679129:142380725
8	90320877	90321309	chr8:90320976:90321209:142380762
8	91433783	91434207	chr8:91433882:91434107:142380769
8	92736769	92737239	chr8:92736868:92737139:142380953
8	94512997	94513471	chr8:94513096:94513371:142380960
8	96306242	96306700	chr8:96306341:96306600:142380968
8	97614527	97614983	chr8:97614626:97614883:142380973
8	98810058	98810516	chr8:98810157:98810416:142381009
8	99220355	99220785	chr8:99220454:99220685:142381012
8	101652820	101653262	chr8:101652919:101653162:142381049
8	103200926	103201384	chr8:103201025:103201284:142381053
8	104168733	104169199	chr8:104168832:104169099:142381059
8	105367651	105368100	chr8:105367750:105368000:142381073
8	106772321	106772769	chr8:106772420:106772669:142381307
8	108279778	108280238	chr8:108279877:108280138:142381334
8	110005506	110005959	chr8:110005605:110005859:142381339
8	113326534	113327002	chr8:113326633:113326902:142381416
8	113432578	113433032	chr8:113432677:113432932:142381417
8	114698128	114698600	chr8:114698227:114698500:142381421
8	115912027	115912451	chr8:115912126:115912351:142381434
8	117077750	117078212	chr8:117077849:117078112:142381474
8	117859606	117859915	chr8:117859705:117859943:142381477
8	117859916	117860244	chr8:117859887:117860144:142381478
8	117861053	117861515	chr8:117861152:117861415:142381479
8	117862715	117863188	chr8:117862814:117863088:142381480
8	117864051	117864487	chr8:117864150:117864387:142381481
8	117864654	117865126	chr8:117864753:117865026:142381482
8	117866272	117866577	chr8:117866371:117866605:142381483
8	117866578	117866924	chr8:117866549:117866824:142381660
8	117868233	117868703	chr8:117868332:117868603:142381661
8	117868749	117869185	chr8:117868848:117869085:142381662
8	117869368	117869673	chr8:117869467:117869700:142381663
8	117869674	117870018	chr8:117869645:117869918:142381664
8	117870395	117870691	chr8:117870494:117870719:142381665
8	117870692	117871028	chr8:117870662:117870928:142381666
8	117873934	117874362	chr8:117874033:117874262:142381667
8	117875229	117875699	chr8:117875328:117875599:142381668
8	117878689	117879113	chr8:117878788:117879013:142381669
8	118827629	118828059	chr8:118827728:118827959:142381722
8	120117032	120117460	chr8:120117131:120117360:142381726
8	120612786	120613228	chr8:120612885:120613128:142381748
8	121849247	121849693	chr8:121849346:121849593:142381752
8	123896735	123897167	chr8:123896834:123897067:142381776
8	124453533	124453993	chr8:124453632:124453893:142381778
8	124460940	124461399	chr8:124461039:124461299:142381779
8	125290288	125290714	chr8:125290387:125290614:142381782
8	126867327	126867797	chr8:126867426:126867697:142381799
8	128345133	128345597	chr8:128345232:128345497:142381803
8	128748656	128749088	chr8:128748755:128748988:142381805
8	128750360	128750673	chr8:128750459:128750698:142381806
8	128750674	128750888	chr8:128750647:128750915:142381807
8	128750889	128751099	chr8:128750861:128751125:142381808
8	128751100	128751426	chr8:128751073:128751326:142381809
8	128752508	128752845	chr8:128752607:128752871:142381810
8	128752846	128753045	chr8:128752819:128753073:142381811
8	128753046	128753392	chr8:128753017:128753292:142381812
8	130201966	130202400	chr8:130202065:130202300:142381833
8	131502752	131503214	chr8:131502851:131503114:142381837
8	133155865	133156289	chr8:133155964:133156189:142382018
8	134527735	134528159	chr8:134527834:134528059:142382022
8	135770148	135770578	chr8:135770247:135770478:142382024
8	137023949	137024417	chr8:137024048:137024317:142382056
8	137818254	137818701	chr8:137818353:137818601:142382060
8	138711197	138711663	chr8:138711296:138711563:142382061
8	140584327	140584775	chr8:140584426:140584675:142382119
8	142209407	142209871	chr8:142209506:142209771:142382146
8	144263013	144263449	chr8:144263112:144263349:142382158
9	1719175	1719623	chr9:1719274:1719523:142379550
9	2039334	2039671	chr9:2039433:2039697:142379581
9	2039672	2039887	chr9:2039645:2039914:142379582
9	2039888	2040212	chr9:2039859:2040112:142379583
9	2115690	2115999	chr9:2115789:2116027:142379602
9	2116000	2116300	chr9:2115971:2116200:142379603
9	2161550	2161887	chr9:2161649:2161915:142379639
9	2161888	2162184	chr9:2161859:2162084:142379640
9	2181987	2182451	chr9:2182086:2182351:142379641
9	2185960	2186398	chr9:2186059:2186298:142379642
9	2191132	2191605	chr9:2191231:2191505:142379643
9	2537560	2538034	chr9:2537659:2537934:142379646
9	4185307	4185754	chr9:4185406:4185654:142379676
9	5054425	5054760	chr9:5054524:5054787:142379687
9	5054761	5055091	chr9:5054732:5054991:142379688
9	5069773	5070232	chr9:5069872:5070132:142379689
9	5072350	5072802	chr9:5072449:5072702:142379690
9	5078170	5078594	chr9:5078269:5078494:142379691
9	5089540	5089859	chr9:5089639:5089886:142379692
9	5089860	5090188	chr9:5089831:5090088:142379693
9	5126540	5127014	chr9:5126639:5126914:142379694
9	5347568	5347994	chr9:5347667:5347894:142379699
9	5968355	5968827	chr9:5968454:5968727:142379701
9	6253570	6254026	chr9:6253669:6253926:142379704
9	7711491	7711949	chr9:7711590:7711849:142380078
9	8517967	8518395	chr9:8518066:8518295:142380085
9	9225783	9226207	chr9:9225882:9226107:142380090
9	10928420	10928848	chr9:10928519:10928748:142380110
9	13269608	13270056	chr9:13269707:13269956:142380189
9	14534568	14535008	chr9:14534667:14534908:142380211
9	15829880	15830354	chr9:15829979:15830254:142380427
9	18009480	18009946	chr9:18009579:18009846:142380464
9	18664266	18664738	chr9:18664365:18664638:142380472
9	20283684	20284116	chr9:20283783:20284016:142380483
9	20945071	20945501	chr9:20945170:20945401:142380487
9	21206729	21207202	chr9:21206828:21207102:142380491
9	21332773	21333057	chr9:21332872:21333098:142380496
9	21333058	21333210	chr9:21333016:21333241:142380497
9	21333211	21333360	chr9:21333178:21333404:142380498
9	21333361	21333512	chr9:21333316:21333541:142380499
9	21333513	21333666	chr9:21333482:21333708:142380500
9	21333667	21333807	chr9:21333624:21333849:142380501
9	21333808	21333961	chr9:21333764:21333989:142380502
9	21333962	21334129	chr9:21333932:21334158:142380503
9	21334130	21334295	chr9:21334100:21334325:142380504
9	21334296	21334460	chr9:21334264:21334489:142380505
9	21334461	21334658	chr9:21334430:21334685:142380506
9	21334659	21334856	chr9:21334630:21334883:142380507
9	21334857	21335203	chr9:21334828:21335103:142380508
9	21837761	21838191	chr9:21837860:21838091:142380511
9	21854494	21854832	chr9:21854593:21854859:142380512
9	21854833	21855176	chr9:21854805:21855076:142380513
9	21859166	21859608	chr9:21859265:21859508:142380514
9	21968099	21968567	chr9:21968198:21968467:142380517
9	21970767	21971084	chr9:21970866:21971110:142380518
9	21971085	21971426	chr9:21971058:21971326:142380519
9	21974533	21974976	chr9:21974632:21974876:142380520
9	22005842	22006136	chr9:22005941:22006168:142380522
9	22006137	22006438	chr9:22006103:22006338:142380523
9	22008594	22008888	chr9:22008693:22008925:142380524
9	22008889	22009185	chr9:22008851:22009085:142380525
9	22796594	22797046	chr9:22796693:22796946:142380533
9	24999568	24999992	chr9:24999667:24999892:142380561
9	25774208	25774634	chr9:25774307:25774534:142380595
9	27258084	27258536	chr9:27258183:27258436:142380790
9	27983709	27984141	chr9:27983808:27984041:142380796
9	29616299	29616739	chr9:29616398:29616639:142380884
9	30952400	30952854	chr9:30952499:30952754:142381161
9	32171712	32172158	chr9:32171811:32172058:142381173
9	33517400	33517852	chr9:33517499:33517752:142381278
9	77174883	77175335	chr9:77174982:77175235:142380679
9	98209063	98209381	chr9:98209162:98209408:142380974
9	98209382	98209565	chr9:98209354:98209592:142380975
9	98209566	98209868	chr9:98209538:98209768:142380976
9	98211217	98211518	chr9:98211316:98211544:142380977
9	98211519	98211857	chr9:98211492:98211757:142380978
9	98211897	98212181	chr9:98211996:98212221:142380979
9	98212182	98212485	chr9:98212140:98212385:142380980
9	98215630	98216102	chr9:98215729:98216002:142380981
9	98218422	98218894	chr9:98218521:98218794:142380982
9	98220161	98220485	chr9:98220260:98220512:142380983
9	98220486	98220821	chr9:98220458:98220721:142380984
9	98221748	98222206	chr9:98221847:98222106:142380985
9	98224006	98224461	chr9:98224105:98224361:142380986
9	98229266	98229604	chr9:98229365:98229631:142380987
9	98229605	98229914	chr9:98229577:98229814:142380988
9	98230901	98231229	chr9:98231000:98231257:142380989
9	98231230	98231569	chr9:98231200:98231469:142380990
9	98231965	98232439	chr9:98232064:98232339:142380991
9	98238184	98238638	chr9:98238283:98238538:142380992
9	98238907	98239375	chr9:98239006:98239275:142380993
9	98239697	98240161	chr9:98239796:98240061:142380994
9	98240207	98240667	chr9:98240306:98240567:142380995
9	98241150	98241584	chr9:98241249:98241484:142380996
9	98242121	98242553	chr9:98242220:98242473:142380997
9	98242554	98242852	chr9:98242633:98242879:142380998
9	98242853	98243170	chr9:98242825:98243070:142380999
9	98244097	98244404	chr9:98244196:98244432:142381000
9	98244405	98244717	chr9:98244376:98244617:142381001
9	98247837	98248142	chr9:98247936:98248169:142381002
9	98248143	98248471	chr9:98248114:98248371:142381003
9	98268503	98268802	chr9:98268602:98268833:142381004
9	98268803	98269143	chr9:98268770:98269043:142381005
9	98270072	98270520	chr9:98270171:98270420:142381006
9	115950576	115951038	chr9:115950675:115950938:142381436
9	127910180	127910634	chr9:127910279:127910534:142381801
9	127911942	127912367	chr9:127912041:127912267:142381802
9	135771554	135771880	chr9:135771653:135771906:142382025
9	135771881	135772212	chr9:135771853:135772112:142382026
9	135772437	135772774	chr9:135772536:135772801:142382027
9	135772775	135772954	chr9:135772746:135772981:142382028
9	135772955	135773293	chr9:135772926:135773193:142382029
9	135775972	135776410	chr9:135776071:135776310:142382030
9	135776844	135777305	chr9:135776943:135777205:142382031
9	135777858	135778169	chr9:135777957:135778196:142382032
9	135778170	135778516	chr9:135778141:135778416:142382033
9	135778906	135779366	chr9:135779005:135779266:142382034
9	135779664	135780096	chr9:135779763:135779996:142382035
9	135780836	135781134	chr9:135780935:135781161:142382036
9	135781135	135781334	chr9:135781107:135781360:142382037
9	135781335	135781658	chr9:135781307:135781558:142382038
9	135781982	135782448	chr9:135782081:135782348:142382039
9	135782556	135782980	chr9:135782655:135782880:142382040
9	135785824	135786271	chr9:135785923:135786198:142382041
9	135786272	135786665	chr9:135786344:135786571:142382042
9	135786666	135786961	chr9:135786759:135786990:142382043
9	135786962	135787304	chr9:135786931:135787204:142382044
9	135787535	135787832	chr9:135787634:135787859:142382045
9	135787833	135788145	chr9:135787804:135788045:142382046
9	135796596	135797056	chr9:135796695:135796956:142382047
9	135797072	135797508	chr9:135797171:135797408:142382048
9	135798603	135799073	chr9:135798702:135798973:142382049
9	135802452	135802926	chr9:135802551:135802826:142382050
9	135804008	135804454	chr9:135804107:135804354:142382051
9	135810292	135810738	chr9:135810391:135810638:142382052
9	135819798	135820266	chr9:135819897:135820166:142382053
9	137328219	137328675	chr9:137328318:137328575:142382058
9	139390426	139390740	chr9:139390525:139390764:142382063
9	139390741	139390923	chr9:139390715:139390949:142382064
9	139390924	139391104	chr9:139390897:139391130:142382065
9	139391105	139391283	chr9:139391077:139391310:142382066
9	139391284	139391468	chr9:139391255:139391493:142382067
9	139391469	139391663	chr9:139391443:139391689:142382068
9	139391664	139391868	chr9:139391637:139391895:142382069
9	139391869	139392202	chr9:139391841:139392102:142382070
9	139394776	139395091	chr9:139394875:139395126:142382071
9	139395092	139395263	chr9:139395055:139395301:142382072
9	139395264	139395600	chr9:139395225:139395500:142382073
9	139397502	139397967	chr9:139397601:139397867:142382074
9	139398983	139399306	chr9:139399082:139399330:142382075
9	139399307	139399486	chr9:139399282:139399512:142382076
9	139399487	139399786	chr9:139399460:139399686:142382077
